"PART","Part","DATATYPE","Amount type","DAC_RECIPIENT","Recipient","TIME","Year",Value,Flags
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","1996","1996",51.03,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","1997","1997",22.98,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","1998","1998",19.35,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","1999","1999",45.11,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","2000","2000",18.54,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","2001","2001",30.66,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","2002","2002",66.24,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","2003","2003",44.55,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","2004","2004",5.72,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","2005","2005",14.5,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","2006","2006",32.32,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","2007","2007",32.71,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","2008","2008",31.18,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","2009","2009",50.65,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","2010","2010",27.24,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","383","St. Lucia","2011","2011",27.68,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1973","1973",1.28,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1974","1974",19,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1975","1975",25.86,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1976","1976",18.68,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1977","1977",15.48,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1978","1978",15.67,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1979","1979",15.73,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1980","1980",26.88,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1981","1981",23.79,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1982","1982",20.89,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1983","1983",18.82,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1984","1984",11.38,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1985","1985",17.29,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1986","1986",28.93,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1987","1987",26.47,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1988","1988",30.38,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1989","1989",25.21,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1990","1990",25.15,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1991","1991",31.38,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1992","1992",29.64,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1993","1993",22.66,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1994","1994",17.16,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1995","1995",64.96,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1996","1996",36.13,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1997","1997",26.28,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1998","1998",36.26,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","1999","1999",24.78,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","2000","2000",15.19,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","2001","2001",17.19,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","2002","2002",12.18,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","2003","2003",9.49,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","2004","2004",16.08,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","2005","2005",13.25,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","2006","2006",21.76,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","2007","2007",90.45,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","2008","2008",35.81,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","2009","2009",46.42,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","2010","2010",61.47,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","384","St.Vincent & Grenadines","2011","2011",16.32,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1970","1970",227.14,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1971","1971",229.96,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1972","1972",241.15,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1973","1973",166.42,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1974","1974",233.23,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1975","1975",228.08,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1976","1976",406.49,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1977","1977",343.59,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1978","1978",187.94,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1979","1979",240.22,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1980","1980",196.94,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1981","1981",274.1,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1982","1982",292.56,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1983","1983",12.01,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1984","1984",17.42,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1985","1985",32.16,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1986","1986",33.4,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1987","1987",49.3,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1988","1988",47.39,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1989","1989",110.46,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1990","1990",114.98,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1991","1991",78.68,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1992","1992",129.43,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1993","1993",134.02,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1994","1994",96.99,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1995","1995",106.99,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1996","1996",157.98,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1997","1997",123.33,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1998","1998",92.51,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","1999","1999",88.69,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","2000","2000",59.52,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","2001","2001",40.34,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","2002","2002",19.49,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","2003","2003",33.72,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","2004","2004",30.05,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","2005","2005",51.99,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","2006","2006",88.61,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","2007","2007",174.74,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","2008","2008",105.75,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","2009","2009",180.97,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","2010","2010",153.89,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","457","Suriname","2011","2011",199,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1970","1970",42.43,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1971","1971",9.19,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1972","1972",48.12,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1973","1973",54.57,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1974","1974",67.85,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1975","1975",68.64,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1976","1976",71.61,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1977","1977",116.03,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1978","1978",167.74,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1979","1979",191.05,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1980","1980",164.87,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1981","1981",120.13,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1982","1982",118.04,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1983","1983",133.05,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1984","1984",89.68,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1985","1985",55.12,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1986","1986",95.25,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1987","1987",77.32,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1988","1988",47.81,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1989","1989",43.69,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1990","1990",57.48,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1991","1991",82.78,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1992","1992",70.85,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1993","1993",78.58,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1994","1994",64.98,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1995","1995",76.27,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1996","1996",81.94,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1997","1997",53.44,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1998","1998",50.86,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","1999","1999",34.94,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","2000","2000",25.6,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","2001","2001",66.69,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","2002","2002",44.62,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","2003","2003",56.65,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","2004","2004",66.17,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","2005","2005",49,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","2006","2006",54.1,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","2007","2007",66.67,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","2008","2008",54.17,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","2009","2009",44.19,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","2010","2010",80.71,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","280","Swaziland","2011","2011",116.5,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1974","1974",0.05,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1975","1975",1.12,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1976","1976",2.02,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1978","1978",0.04,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1979","1979",1.21,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1980","1980",1.05,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1981","1981",0.7,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1982","1982",0.64,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1983","1983",1.25,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1986","1986",0.67,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1988","1988",0.04,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1990","1990",0.17,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1991","1991",1.5,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1992","1992",0.22,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1993","1993",0.71,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1994","1994",0.36,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1995","1995",0.03,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1996","1996",0.12,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1997","1997",0.73,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1998","1998",2.81,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","1999","1999",1915.61,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","2000","2000",1606.21,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","2001","2001",394.67,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","2002","2002",435.14,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","2003","2003",448.28,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","2004","2004",227.5,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","2005","2005",249.99,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","2006","2006",275.91,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","2007","2007",335.42,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","2008","2008",316.22,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","2009","2009",257.44,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","2010","2010",330.41,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","765","Timor-Leste","2011","2011",271.82,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1970","1970",10.36,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1971","1971",5.13,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1972","1972",7.65,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1973","1973",7.73,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1974","1974",14.17,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1975","1975",16.45,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1976","1976",21.42,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1977","1977",30.05,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1978","1978",35.1,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1979","1979",68.81,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1980","1980",46.73,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1981","1981",50.31,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1982","1982",51.32,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1983","1983",54.47,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1984","1984",48.55,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1985","1985",45.54,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1986","1986",41.01,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1987","1987",49.75,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1988","1988",39.66,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1989","1989",50.46,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1990","1990",56.2,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1991","1991",38.22,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1992","1992",46.28,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1993","1993",54.6,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1994","1994",58.5,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1995","1995",57.15,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1996","1996",49.2,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1997","1997",46.34,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1998","1998",46.38,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","1999","1999",39.21,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","2000","2000",35.53,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","2001","2001",39.16,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","2002","2002",45.22,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","2003","2003",44.21,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","2004","2004",30.51,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","2005","2005",45.45,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","2006","2006",31.88,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","2007","2007",40.25,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","2008","2008",39.93,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","2009","2009",50.71,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","2010","2010",78.66,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","870","Tonga","2011","2011",94.51,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1970","1970",53.49,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1971","1971",73.65,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1972","1972",42.59,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1973","1973",41.39,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1974","1974",46.85,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1975","1975",42.65,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1976","1976",44.07,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1977","1977",35.92,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1978","1978",22.95,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1979","1979",30.34,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1980","1980",10.3,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1981","1981",-2.49,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1982","1982",5.52,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1983","1983",0.79,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1984","1984",6.17,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1985","1985",8.12,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1986","1986",265.39,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1987","1987",158.16,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1988","1988",55.39,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1989","1989",142.02,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1990","1990",124.05,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1991","1991",53.33,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1992","1992",159.87,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1993","1993",154.89,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1994","1994",172.51,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1995","1995",164.33,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1996","1996",149.76,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1997","1997",69.25,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1998","1998",23.59,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","1999","1999",52.91,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","2000","2000",3.89,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","2001","2001",15.46,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","2002","2002",-99.69,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","2003","2003",58.42,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","375","Trinidad and Tobago","2004","2004",-24.9,
